Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,78.440002,78.949997,78.220001,78.779999,77.584389,2841700
2017-01-04,78.730003,79.779999,78.650002,79.279999,78.076805,3195400
2017-01-05,79.290001,80.050003,79.139999,80.010002,78.795723,3389100
2017-01-06,79.989998,80.720001,79.730003,80.430000,79.209351,2103600
2017-01-09,80.400002,80.690002,80.250000,80.589996,79.366920,2317400
2017-01-10,80.470001,81.320000,80.360001,81.099998,79.869179,3497800
2017-01-11,81.010002,81.769997,80.639999,81.349998,80.115379,2780000
2017-01-12,81.050003,81.449997,80.709999,81.290001,80.056297,3597000
2017-01-13,81.279999,81.589996,81.080002,81.360001,80.125229,2466000
2017-01-17,81.000000,81.080002,80.260002,80.910004,79.682068,3215700
2017-01-18,81.500000,81.599998,81.000000,81.190002,79.957817,2118000
2017-01-19,81.089996,81.300003,80.230003,80.599998,79.376762,2930100
2017-01-20,80.839996,80.910004,80.120003,80.529999,79.307846,2211400
2017-01-23,80.320000,80.500000,79.860001,80.000000,78.785881,2455300
2017-01-24,80.010002,80.440002,78.970001,80.029999,78.815422,3009200
2017-01-25,80.250000,81.059998,80.169998,81.029999,79.800247,2236200
2017-01-26,80.860001,81.019997,80.550003,80.790001,79.563889,1910100
2017-01-27,80.959999,81.019997,80.500000,80.959999,79.731308,2277500
2017-01-30,81.309998,81.339996,79.730003,80.360001,79.140419,2314100
2017-01-31,82.389999,84.110001,81.860001,83.919998,82.646378,6236900
2017-02-01,84.550003,84.739998,82.849998,83.540001,82.272163,4643200
2017-02-02,83.120003,83.870003,82.610001,83.699997,82.429733,2380700
2017-02-03,83.839996,83.959999,83.330002,83.690002,82.419876,1713800
2017-02-06,83.250000,83.370003,82.559998,82.989998,81.730492,2064700
2017-02-07,83.000000,83.300003,82.760002,83.080002,81.819145,1739600
2017-02-08,82.680000,83.110001,82.570000,82.980003,81.720650,1699500
2017-02-09,83.010002,84.000000,82.910004,83.760002,82.488808,2097400
2017-02-10,83.769997,84.070000,83.550003,83.980003,82.705467,1338000
2017-02-13,84.019997,84.279999,83.809998,84.190002,82.912285,1467900
2017-02-14,83.669998,84.290001,83.550003,84.099998,82.823639,1326800
2017-02-15,83.750000,84.690002,83.639999,84.610001,83.325912,2081000
2017-02-16,84.580002,84.639999,83.639999,84.250000,82.971375,2485600
2017-02-17,84.070000,84.260002,83.680000,84.050003,82.774414,2342400
2017-02-21,84.529999,85.070000,84.320000,84.750000,83.463783,2307600
2017-02-22,84.639999,84.919998,84.500000,84.800003,83.513031,2066500
2017-02-23,85.000000,85.190002,84.629997,85.129997,83.838028,1787800
2017-02-24,85.320000,86.080002,85.010002,86.080002,84.773598,1973400
2017-02-27,85.919998,86.330002,85.769997,86.129997,84.822853,1740800
2017-02-28,85.870003,86.059998,85.430000,85.550003,84.251648,2278500
