Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,88.550003,89.599998,87.790001,88.870003,84.862022,3441100
2017-01-04,89.129997,90.769997,89.129997,90.300003,86.227531,2630900
2017-01-05,89.839996,89.930000,87.599998,88.379997,84.394104,2223900
2017-01-06,88.769997,89.180000,88.089996,88.599998,84.604187,1795800
2017-01-09,88.220001,88.400002,87.400002,87.440002,83.496506,2115500
2017-01-10,87.809998,89.370003,87.440002,88.980003,84.967056,3141200
2017-01-11,88.989998,89.250000,88.010002,89.139999,85.119835,1885100
2017-01-12,88.720001,88.849998,86.779999,87.889999,83.926224,2064300
2017-01-13,88.419998,89.739998,88.419998,88.849998,84.842903,2327800
2017-01-17,88.199997,88.199997,86.050003,86.370003,82.474770,2185400
2017-01-18,86.940002,87.320000,85.769997,87.279999,83.343727,1706400
2017-01-19,87.370003,87.589996,86.339996,86.720001,82.808983,1696700
2017-01-20,86.720001,88.000000,86.690002,87.339996,83.401009,1684500
2017-01-23,87.050003,87.779999,86.510002,86.870003,82.952232,2821000
2017-01-24,87.519997,89.139999,86.989998,88.730003,84.728325,2711800
2017-01-25,87.830002,88.830002,87.120003,88.379997,84.394104,5304100
2017-01-26,88.500000,89.720001,87.820000,89.709999,85.664146,3004700
2017-01-27,89.959999,90.000000,88.930000,89.150002,85.129387,2195200
2017-01-30,89.150002,89.150002,87.379997,88.809998,84.804726,3550400
2017-01-31,88.279999,88.660004,86.680000,87.389999,83.448769,2880400
2017-02-01,88.099998,88.949997,87.230003,87.510002,83.563354,2263100
2017-02-02,86.739998,87.000000,85.839996,86.339996,82.446121,2147700
2017-02-03,87.940002,88.080002,86.660004,87.919998,83.954849,2891200
2017-02-06,87.349998,88.400002,87.180000,87.620003,83.668381,1430600
2017-02-07,88.099998,88.419998,87.199997,88.110001,84.136292,3514000
2017-02-08,87.599998,87.910004,87.050003,87.540001,83.592003,2052600
2017-02-09,87.139999,88.699997,87.110001,88.540001,84.934998,1809200
2017-02-10,88.889999,88.889999,88.089996,88.400002,84.800697,1617300
2017-02-13,88.769997,89.580002,88.709999,89.029999,85.405037,1791300
2017-02-14,89.010002,90.510002,88.699997,90.180000,86.508217,2140200
2017-02-15,90.489998,91.360001,89.610001,90.930000,87.227676,2297700
2017-02-16,90.980003,91.250000,89.820000,90.510002,86.824783,1801000
2017-02-17,90.339996,92.040001,90.080002,91.809998,88.071854,4044700
2017-02-21,91.699997,93.570000,91.610001,92.849998,89.069504,3825200
2017-02-22,92.419998,93.239998,92.089996,92.889999,89.107872,1821400
2017-02-23,93.250000,93.519997,92.889999,93.410004,89.606712,2143000
2017-02-24,92.529999,92.800003,91.769997,92.610001,88.839272,2252300
2017-02-27,92.389999,93.720001,92.059998,93.660004,89.846527,1730400
2017-02-28,93.040001,93.930000,92.989998,93.860001,90.038383,3122400
2017-03-01,95.000000,96.919998,94.809998,96.120003,92.206375,3387900
2017-03-02,96.209999,96.330002,94.279999,94.330002,90.489250,1625900
2017-03-03,94.190002,94.639999,93.330002,93.940002,90.115135,2539200
2017-03-06,93.500000,93.680000,92.849998,93.000000,89.213402,1936800
2017-03-07,93.070000,93.339996,92.489998,92.820000,89.040733,1641300
2017-03-08,94.019997,94.430000,92.279999,92.400002,88.637825,2028600
2017-03-09,92.769997,93.349998,91.849998,92.110001,88.359642,1653500
2017-03-10,92.820000,93.000000,91.570000,92.190002,88.436386,1644300
2017-03-13,92.199997,92.410004,91.650002,91.790001,88.052666,1830200
2017-03-14,91.360001,91.779999,90.779999,91.750000,88.014297,1730800
2017-03-15,91.010002,91.959999,89.129997,89.919998,86.258804,3179000
2017-03-16,90.379997,91.089996,89.959999,90.209999,86.537003,1781900
2017-03-17,90.430000,90.699997,88.010002,88.230003,84.637619,3388300
2017-03-20,88.110001,88.230003,86.580002,86.779999,83.246666,2802000
2017-03-21,87.099998,87.099998,83.339996,83.650002,80.244102,4559000
2017-03-22,83.080002,84.440002,82.150002,83.680000,80.272873,3133700
2017-03-23,83.599998,85.059998,83.230003,83.779999,80.368805,2671200
2017-03-24,83.989998,84.519997,83.180000,83.800003,80.388000,1966100
2017-03-27,81.930000,82.870003,81.320000,82.129997,78.785980,4282100
2017-03-28,82.010002,84.629997,81.900002,84.169998,80.742920,3789300
2017-03-29,84.889999,85.190002,84.029999,84.680000,81.232155,2488400
2017-03-30,84.820000,87.260002,84.519997,87.139999,83.592003,4081700
2017-03-31,86.669998,87.239998,86.279999,86.660004,83.131546,2661900
2017-04-03,86.879997,86.910004,84.669998,85.800003,82.306557,3158800
2017-04-04,85.379997,85.900002,85.120003,85.260002,81.788536,1840300
2017-04-05,86.580002,86.620003,83.980003,84.129997,80.704552,2483700
2017-04-06,83.930000,84.750000,82.550003,84.230003,80.800484,4378900
2017-04-07,83.250000,84.330002,82.790001,83.540001,80.138580,2767300
2017-04-10,83.550003,83.820000,82.529999,82.769997,79.399933,2463300
2017-04-11,82.400002,83.110001,81.620003,83.089996,79.706902,2351200
2017-04-12,82.639999,83.169998,82.029999,82.419998,79.064178,2317100
2017-04-13,82.050003,82.959999,80.900002,81.019997,77.721184,3400100
2017-04-17,80.580002,83.029999,80.050003,83.000000,79.620560,3759400
2017-04-18,82.550003,83.220001,81.160004,81.900002,78.565346,3119400
2017-04-19,82.430000,82.919998,81.580002,81.910004,78.574944,2157800
2017-04-20,82.330002,84.050003,82.330002,83.720001,80.311249,2945300
2017-04-21,83.639999,83.959999,82.650002,82.669998,79.303986,2524900
2017-04-24,84.629997,85.050003,84.139999,84.680000,81.232155,2897700
2017-04-25,85.370003,86.029999,85.220001,85.580002,82.095520,3480200
2017-04-26,82.000000,84.260002,81.989998,83.059998,79.678108,7440300
2017-04-27,83.190002,83.620003,82.260002,82.309998,78.958664,3611600
2017-04-28,81.430000,82.169998,79.910004,80.379997,77.107231,6133200
2017-05-01,81.169998,81.989998,80.760002,81.570000,78.248795,3555300
2017-05-02,81.580002,82.470001,80.970001,82.459999,79.102547,3046100
2017-05-03,82.080002,82.820000,81.779999,82.489998,79.131325,2456600
2017-05-04,83.019997,83.209999,82.169998,82.489998,79.131325,3176200
2017-05-05,82.879997,82.989998,82.000000,82.269997,78.920280,2326600
2017-05-08,82.339996,82.410004,81.839996,82.120003,78.776398,1760800
2017-05-09,82.199997,82.809998,81.820000,82.320000,78.968239,2786100
2017-05-10,82.019997,82.440002,81.529999,81.669998,78.344719,2831700
2017-05-11,80.989998,81.279999,79.660004,80.160004,77.274673,3771600
2017-05-12,79.830002,80.360001,78.690002,79.400002,76.542030,3953300
2017-05-15,80.010002,81.550003,80.010002,81.150002,78.625145,2563500
2017-05-16,81.309998,81.419998,80.559998,80.690002,78.179443,1985200
2017-05-17,80.690002,80.690002,78.169998,78.470001,76.028519,3149600
2017-05-18,78.459999,80.139999,78.339996,79.269997,76.803627,5927100
2017-05-19,79.570000,81.099998,79.250000,80.269997,77.772507,2796300
2017-05-22,80.730003,80.930000,79.279999,79.629997,77.152420,2404800
2017-05-23,79.690002,80.680000,79.110001,80.339996,77.840324,1995100
2017-05-24,80.349998,80.349998,79.750000,79.919998,77.433411,1582300
2017-05-25,79.900002,80.510002,79.180000,79.510002,77.036171,2122400
2017-05-26,79.500000,80.110001,79.080002,79.790001,77.307449,2365600
2017-05-30,79.400002,79.589996,78.230003,78.279999,75.844421,2361700
2017-05-31,78.389999,78.389999,76.050003,76.919998,74.526741,4272400
2017-06-01,77.459999,77.970001,76.809998,77.919998,75.495628,3298700
2017-06-02,77.419998,78.339996,76.910004,78.040001,75.611900,2529400
2017-06-05,78.050003,78.830002,77.779999,78.330002,75.892876,2017300
2017-06-06,77.769997,78.430000,77.099998,78.269997,75.834732,2507300
2017-06-07,78.519997,79.519997,78.209999,78.900002,76.445137,2442400
2017-06-08,78.900002,80.160004,78.790001,79.419998,76.948959,2306500
2017-06-09,80.070000,80.419998,79.309998,80.070000,77.578743,3484200
2017-06-12,80.150002,80.959999,79.610001,80.169998,77.675621,2638200
2017-06-13,80.500000,80.919998,79.849998,80.570000,78.063171,2690700
2017-06-14,79.459999,80.199997,78.459999,80.089996,77.598114,2858400
2017-06-15,79.610001,81.550003,79.489998,81.349998,78.818901,3871300
2017-06-16,81.459999,81.650002,80.930000,81.309998,78.780136,3266400
2017-06-19,81.730003,81.949997,81.290001,81.730003,79.187088,3232200
2017-06-20,81.629997,81.750000,81.089996,81.220001,78.692955,2695800
2017-06-21,81.300003,81.300003,80.690002,80.879997,78.363525,2602300
2017-06-22,80.730003,80.830002,80.070000,80.389999,77.888779,2241000
2017-06-23,80.750000,80.779999,79.370003,79.519997,77.045853,3163900
2017-06-26,79.889999,80.839996,79.620003,80.589996,78.082550,2149000
2017-06-27,80.849998,82.239998,80.760002,81.379997,78.847977,2045500
2017-06-28,82.120003,83.519997,82.050003,82.980003,80.398201,3789300
2017-06-29,81.750000,83.000000,80.470001,81.470001,78.935181,6081700
2017-06-30,82.019997,83.180000,81.589996,82.620003,80.049400,2969600
2017-07-03,83.419998,84.480003,83.220001,83.559998,80.960152,1558400
2017-07-05,83.389999,83.809998,82.050003,82.699997,80.126900,2883500
2017-07-06,82.320000,82.940002,81.940002,82.110001,79.555260,3517800
2017-07-07,82.660004,82.680000,81.919998,82.500000,79.933128,1635300
2017-07-10,82.379997,82.480003,81.959999,82.050003,79.497139,2387600
2017-07-11,82.080002,82.160004,80.800003,81.040001,78.518555,2743500
2017-07-12,80.989998,82.379997,80.639999,82.199997,79.642456,2477500
2017-07-13,82.250000,82.779999,82.019997,82.589996,80.020332,1641400
2017-07-14,81.839996,82.860001,81.180000,82.500000,79.933128,1966200
2017-07-17,82.410004,82.589996,81.889999,82.169998,79.613388,1922600
2017-07-18,81.720001,81.870003,80.970001,81.570000,79.032066,1343000
2017-07-19,81.949997,81.989998,80.769997,81.379997,78.847977,3167500
2017-07-20,81.209999,81.519997,80.040001,81.010002,78.489494,4966700
2017-07-21,85.370003,88.239998,84.550003,87.940002,85.203873,9687000
