Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,214.149994,216.720001,212.250000,216.190002,208.658890,7935300
2017-01-04,216.779999,218.940002,213.550003,215.559998,208.050842,3639900
2017-01-05,216.500000,221.850006,213.259995,220.830002,213.137253,5121800
2017-01-06,220.000000,222.139999,217.559998,219.080002,211.448242,3443600
2017-01-09,220.089996,221.479996,218.910004,220.100006,212.432693,2720400
2017-01-10,220.360001,223.289993,217.270004,221.250000,213.542618,2789300
2017-01-11,220.500000,222.429993,212.050003,216.240005,208.707153,6717500
2017-01-12,213.839996,217.169998,208.350006,216.240005,208.707153,3989000
2017-01-13,215.759995,217.979996,215.710007,216.139999,208.610641,3898500
2017-01-17,214.399994,215.880005,211.429993,214.779999,207.298004,3856500
2017-01-18,216.500000,219.130005,214.699997,216.559998,209.016006,2680000
2017-01-19,217.000000,217.460007,214.149994,214.580002,207.104965,3142700
2017-01-20,214.759995,216.070007,213.130005,214.339996,206.873337,2925800
2017-01-23,212.429993,218.080002,211.110001,214.820007,207.336609,3877600
2017-01-24,214.990005,215.470001,210.699997,213.110001,205.686157,3132400
2017-01-25,213.699997,215.369995,211.100006,213.570007,206.130157,3018500
2017-01-26,214.309998,214.940002,210.600006,210.800003,203.456680,2128100
2017-01-27,211.539993,214.589996,210.809998,213.199997,205.773056,2397500
2017-01-30,212.979996,213.199997,210.750000,211.869995,204.489395,2533300
2017-01-31,209.910004,219.550003,209.309998,218.889999,211.264847,3294100
2017-02-01,218.889999,230.600006,217.559998,229.320007,221.331528,6637200
2017-02-02,228.720001,235.190002,226.500000,229.520004,221.524551,5677400
2017-02-03,230.119995,232.229996,227.820007,230.869995,222.827515,2776500
2017-02-06,228.759995,234.580002,227.000000,234.429993,226.263504,3205900
2017-02-07,235.000000,238.399994,230.880005,232.610001,224.506882,5077800
2017-02-08,236.089996,243.800003,231.529999,241.169998,232.768692,6587200
2017-02-09,241.169998,249.639999,241.169998,245.679993,237.121567,6926000
2017-02-10,245.500000,247.190002,243.500000,246.360001,237.777908,3084400
2017-02-13,245.899994,249.600006,245.899994,246.759995,238.163956,3025600
2017-02-14,246.660004,249.270004,244.649994,248.570007,239.910950,2624400
2017-02-15,249.100006,250.940002,246.500000,249.320007,240.634827,3510900
2017-02-16,249.330002,249.500000,245.220001,246.929993,238.328033,2978100
2017-02-17,246.130005,248.289993,245.669998,247.350006,238.733414,2494600
2017-02-21,247.350006,249.839996,246.399994,247.160004,238.550049,2555400
2017-02-22,247.259995,249.000000,246.020004,246.320007,237.739288,1920100
2017-02-23,245.500000,248.580002,244.880005,247.029999,238.424561,1954900
2017-02-24,246.110001,246.880005,243.949997,245.369995,237.495407,1842900
2017-02-27,244.000000,247.080002,243.479996,246.250000,238.347137,2353400
2017-02-28,245.750000,246.690002,243.740005,244.820007,236.963013,4556300
2017-03-01,245.940002,246.740005,242.440002,245.289993,237.417953,3177200
2017-03-02,245.940002,248.500000,244.520004,244.960007,237.098541,2642900
2017-03-03,244.070007,245.970001,243.009995,245.630005,237.747025,2350300
2017-03-06,244.759995,244.929993,241.479996,242.360001,234.581985,2612600
2017-03-07,239.990005,240.839996,236.500000,239.600006,231.910568,5612700
2017-03-08,242.039993,243.130005,239.000000,239.440002,231.755692,3256300
2017-03-09,240.309998,241.679993,238.720001,240.179993,232.471939,2008700
2017-03-10,240.529999,242.440002,238.850006,241.149994,233.410812,9454400
2017-03-13,241.369995,241.759995,240.279999,240.649994,232.926849,3841200
2017-03-14,239.490005,241.009995,238.389999,239.449997,231.765366,2063600
2017-03-15,239.440002,241.250000,237.350006,240.669998,232.946213,2167300
2017-03-16,241.220001,241.220001,238.600006,239.419998,231.736313,1830500
2017-03-17,238.899994,240.399994,237.229996,237.380005,229.761810,4946300
2017-03-20,237.979996,238.000000,236.380005,236.949997,229.345596,3592100
2017-03-21,237.050003,238.470001,234.309998,234.550003,227.022629,3862500
2017-03-22,234.210007,236.410004,233.350006,233.990005,226.480606,2228900
2017-03-23,234.130005,237.199997,233.000000,235.289993,227.738846,2639100
2017-03-24,235.350006,238.350006,234.860001,237.330002,229.713394,2688600
2017-03-27,235.339996,240.470001,235.149994,239.380005,231.697632,2515400
2017-03-28,239.380005,241.210007,239.380005,240.529999,232.810699,1975600
2017-03-29,240.610001,243.059998,240.449997,241.339996,233.594727,2233800
2017-03-30,241.479996,241.820007,239.149994,239.800003,232.104126,1852900
2017-03-31,238.919998,241.070007,238.429993,238.919998,231.252365,2340800
2017-04-03,238.759995,241.250000,236.500000,237.679993,230.052185,2062800
2017-04-04,237.929993,239.669998,236.770004,238.429993,230.778122,1770300
2017-04-05,238.440002,241.360001,237.339996,237.770004,230.139267,2002000
2017-04-06,237.770004,239.970001,237.149994,238.339996,230.690994,1512900
2017-04-07,237.619995,239.729996,236.429993,238.850006,231.184631,2237900
2017-04-10,239.440002,241.259995,239.220001,240.119995,232.413864,1180800
2017-04-11,239.389999,240.500000,238.119995,239.110001,231.436295,2432600
2017-04-12,238.919998,239.350006,236.380005,237.830002,230.197342,1429500
