Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,127.000000,127.790001,125.489998,125.589996,117.488853,190800
2015-01-02,126.080002,127.290001,125.360001,125.879997,117.760139,284600
2015-01-05,125.849998,126.309998,125.089996,125.260002,117.180145,364500
2015-01-06,125.699997,126.570000,123.849998,124.660004,116.618851,529800
2015-01-07,125.739998,127.650002,125.739998,127.650002,119.415993,358600
2015-01-08,129.229996,130.000000,128.800003,129.869995,121.492760,466300
2015-01-09,130.369995,130.369995,128.419998,128.979996,120.660172,336000
2015-01-12,129.880005,130.300003,128.600006,128.919998,120.604065,338800
2015-01-13,129.880005,130.830002,127.410004,128.520004,120.229858,304400
2015-01-14,127.190002,128.600006,126.739998,128.429993,120.145660,407900
2015-01-15,128.770004,129.020004,126.730003,126.809998,118.630157,295300
2015-01-16,126.720001,129.350006,126.690002,129.210007,120.875343,247500
2015-01-20,129.440002,129.699997,127.680000,129.240005,120.903404,378800
2015-01-21,129.119995,129.919998,128.479996,129.210007,120.875343,249000
2015-01-22,129.889999,130.899994,127.949997,130.889999,122.446983,283500
2015-01-23,130.720001,130.910004,130.160004,130.389999,121.979218,327800
2015-01-26,130.500000,131.270004,129.710007,131.229996,122.765053,322100
2015-01-27,130.039993,131.320007,129.759995,130.449997,122.035355,350200
2015-01-28,130.990005,131.119995,128.350006,128.509995,120.220497,331300
2015-01-29,128.740005,129.740005,127.559998,129.619995,121.258896,272000
2015-01-30,129.270004,129.990005,127.500000,127.709999,119.472107,232300
2015-02-02,128.130005,128.360001,126.040001,128.220001,119.949211,330600
2015-02-03,128.949997,128.949997,126.910004,128.919998,120.604065,413400
2015-02-04,127.650002,128.059998,126.580002,127.320000,119.107262,270100
2015-02-05,128.369995,129.649994,128.240005,129.500000,121.146645,351100
2015-02-06,130.000000,130.160004,128.169998,128.539993,120.248558,296500
2015-02-09,128.050003,128.330002,126.779999,127.029999,118.835976,229600
2015-02-10,127.750000,129.240005,127.750000,129.119995,120.791138,226400
2015-02-11,129.000000,130.039993,128.589996,129.309998,120.968895,221000
2015-02-12,129.919998,130.130005,128.820007,129.899994,121.520844,212400
2015-02-13,129.970001,130.580002,129.389999,130.559998,122.138252,317600
2015-02-17,130.479996,131.449997,130.429993,131.389999,122.914711,309200
2015-02-18,131.449997,131.710007,130.710007,131.710007,123.214096,262300
2015-02-19,131.500000,132.110001,131.470001,131.899994,123.391815,230400
2015-02-20,131.860001,133.320007,131.509995,133.309998,124.710892,252800
2015-02-23,133.630005,134.410004,133.309998,133.860001,125.225426,339200
2015-02-24,134.149994,134.369995,133.119995,133.630005,125.010246,240900
2015-02-25,133.589996,134.199997,133.070007,133.869995,125.234734,215600
2015-02-26,134.070007,134.309998,133.149994,134.309998,125.646393,197100
2015-02-27,134.139999,134.350006,133.539993,133.619995,125.000862,175600
2015-03-02,133.679993,134.759995,133.679993,134.729996,126.039284,245500
2015-03-03,134.410004,134.490005,132.889999,133.710007,125.085083,500500
2015-03-04,133.520004,134.509995,132.509995,134.279999,125.618309,486700
2015-03-05,134.630005,135.630005,134.529999,135.070007,126.357346,241400
2015-03-06,134.490005,134.490005,132.389999,132.660004,124.102814,356800
2015-03-09,132.929993,133.369995,132.059998,133.259995,124.664101,217600
2015-03-10,132.850006,132.850006,131.580002,132.039993,123.522789,257000
2015-03-11,132.389999,132.759995,131.869995,132.119995,123.597641,188900
2015-03-12,132.600006,133.710007,132.399994,133.710007,125.085083,235900
2015-03-13,133.559998,134.440002,132.660004,133.529999,124.916695,270800
2015-03-16,134.600006,136.399994,134.570007,136.360001,127.564117,286900
2015-03-17,136.160004,136.300003,135.160004,136.080002,127.302208,283800
2015-03-18,135.860001,138.179993,135.179993,137.589996,128.714767,281400
2015-03-19,137.630005,138.820007,137.500000,138.679993,129.734497,297300
2015-03-20,139.880005,140.350006,138.649994,139.380005,130.389359,349100
2015-03-23,139.160004,139.479996,138.309998,138.860001,129.902878,279700
2015-03-24,138.979996,139.449997,137.720001,137.740005,128.855118,267900
2015-03-25,137.960007,138.699997,134.820007,134.899994,126.198334,367900
2015-03-26,134.080002,135.619995,133.279999,134.520004,125.842819,293000
2015-03-27,134.740005,136.149994,134.690002,135.759995,127.002823,241200
2015-03-30,137.240005,137.350006,136.580002,137.250000,128.396713,329900
2015-03-31,136.979996,137.529999,135.419998,135.520004,126.778336,325100
2015-04-01,135.309998,135.309998,132.720001,133.830002,125.197342,392300
2015-04-02,133.899994,134.550003,133.539993,134.119995,125.468651,213600
2015-04-06,133.669998,135.000000,133.059998,134.330002,125.665108,194700
2015-04-07,134.410004,135.619995,134.410004,134.539993,125.861534,257100
2015-04-08,134.990005,136.350006,134.869995,135.899994,127.133812,247800
2015-04-09,135.990005,136.940002,135.600006,136.789993,127.966408,290400
2015-04-10,136.789993,138.169998,136.429993,137.970001,129.070282,219400
2015-04-13,137.929993,138.750000,137.399994,137.470001,128.602570,291500
2015-04-14,137.750000,137.850006,136.500000,137.570007,128.696121,197100
2015-04-15,138.199997,138.500000,137.630005,137.880005,128.986069,240300
2015-04-16,138.089996,138.389999,137.669998,137.919998,129.023514,269800
2015-04-17,137.429993,137.570007,135.779999,136.690002,127.872841,305200
2015-04-20,137.570007,137.830002,137.009995,137.470001,128.602570,169000
